claim_id,policy_id,date_of_loss,report_date,segment,product_line,incurred_amount,paid_amount,outstanding_amount,status,period_month
CLM-2024-00441,POL-1857,2024-01-27,2024-02-14,Aviation,QuotaShare,6543.14,2682.82,3860.32,Open,1
CLM-2024-00442,POL-6451,2024-06-15,2024-09-05,Property,QuotaShare,4915.72,3591.91,1323.8100000000004,Open,6
CLM-2024-00443,POL-4220,2024-10-25,2025-01-01,Marine,ExcessOfLoss,4731.85,4005.62,726.2300000000005,Open,10
CLM-2024-00444,POL-8962,2024-11-21,2025-02-12,Life,StopLoss,5057.89,1427.81,3630.0800000000004,Open,11
CLM-2024-00445,POL-3730,2024-04-30,2024-05-25,Life,ExcessOfLoss,832.44,763.9,68.54000000000008,Open,4
CLM-2024-00446,POL-3559,2024-11-20,2025-01-21,Aviation,QuotaShare,7755.54,2806.28,4949.26,Open,11
CLM-2024-00447,POL-2216,2024-08-31,2024-11-08,Marine,QuotaShare,5437.13,1023.67,4413.46,Open,8
CLM-2024-00448,POL-5421,2024-05-05,2024-05-31,Property,StopLoss,3262.29,2542.15,720.1399999999999,Open,5
CLM-2024-00449,POL-2942,2024-11-14,2025-02-08,Life,StopLoss,4862.97,3060.54,1802.4300000000003,Open,11
CLM-2024-00450,POL-7681,2024-10-11,2024-12-12,Marine,ExcessOfLoss,11859.14,9638.28,2220.8599999999988,Open,10
CLM-2024-00451,POL-2965,2024-08-08,2024-10-31,Property,ExcessOfLoss,6895.17,2212.84,4682.33,Open,8
CLM-2024-00452,POL-3903,2024-09-11,2024-12-03,Aviation,QuotaShare,2930.98,2848.41,82.57000000000016,Open,9
CLM-2024-00453,POL-1100,2024-01-19,2024-04-01,Property,ExcessOfLoss,15456.98,6244.94,9212.04,Open,1
CLM-2024-00454,POL-2696,2024-07-23,2024-09-26,Casualty,StopLoss,3333.54,455.6,2877.94,Open,7
CLM-2024-00455,POL-7223,2024-04-22,2024-05-02,Casualty,ExcessOfLoss,33932.04,33203.19,728.8499999999985,Open,4
CLM-2024-00456,POL-6177,2024-07-04,2024-08-21,Aviation,QuotaShare,5579.35,1503.65,4075.7000000000003,Open,7
CLM-2024-00457,POL-4920,2024-06-04,2024-06-06,Property,QuotaShare,23661.16,11510.14,12151.02,Open,6
CLM-2024-00458,POL-2525,2024-12-29,2025-01-27,Property,QuotaShare,35942.38,6490.92,29451.46,Open,12
CLM-2024-00459,POL-2204,2024-10-17,2024-11-17,Marine,StopLoss,274119.49,216180.36,57939.130000000005,Open,10
CLM-2024-00460,POL-5680,2024-04-30,2024-05-02,Life,StopLoss,21558.99,2063.37,19495.620000000003,Open,4
CLM-2024-00461,POL-8927,2024-05-31,2024-08-05,Marine,ExcessOfLoss,153244.48,59653.71,93590.77000000002,Open,5
CLM-2024-00462,POL-2666,2024-11-24,2025-01-14,Aviation,ExcessOfLoss,7443.16,2458.97,4984.1900000000005,Open,11
CLM-2024-00463,POL-2926,2024-10-28,2024-11-10,Property,ExcessOfLoss,3225.64,1282.96,1942.6799999999998,Open,10
CLM-2024-00464,POL-7416,2024-03-28,2024-04-08,Life,ExcessOfLoss,63470.41,42348.0,21122.410000000003,Open,3
CLM-2024-00465,POL-9969,2024-11-16,2024-12-06,Life,ExcessOfLoss,2428.21,534.41,1893.8000000000002,Open,11
CLM-2024-00466,POL-3649,2024-02-11,2024-05-04,Life,QuotaShare,251.14,187.93,63.20999999999998,Open,2
CLM-2024-00467,POL-1792,2024-05-11,2024-07-05,Life,QuotaShare,200369.82,87473.37,112896.45000000001,Open,5
CLM-2024-00468,POL-6711,2024-10-09,2024-10-16,Property,StopLoss,4949.77,1801.41,3148.3600000000006,Open,10
CLM-2024-00469,POL-3586,2024-03-13,2024-05-21,Life,ExcessOfLoss,7058.22,5496.97,1561.25,Open,3
CLM-2024-00470,POL-1020,2024-08-27,2024-09-09,Casualty,StopLoss,9446.61,8519.97,926.6400000000012,Open,8
CLM-2024-00471,POL-5475,2024-07-18,2024-08-09,Aviation,QuotaShare,31128.18,19940.96,11187.220000000001,Open,7
CLM-2024-00472,POL-7201,2024-05-18,2024-07-29,Life,QuotaShare,1778.66,1440.69,337.97,Open,5
CLM-2024-00473,POL-9489,2024-03-05,2024-03-08,Property,StopLoss,1776.01,1534.33,241.68000000000006,Open,3
CLM-2024-00474,POL-1434,2024-11-15,2024-11-17,Marine,QuotaShare,111814.28,86746.21,25068.069999999992,Open,11
CLM-2024-00475,POL-9609,2024-03-02,2024-03-28,Casualty,StopLoss,3956.15,1999.37,1956.7800000000002,Open,3
CLM-2024-00476,POL-6856,2024-08-11,2024-09-21,Aviation,QuotaShare,75546.99,64309.49,11237.500000000007,Open,8
CLM-2024-00477,POL-1269,2024-06-09,2024-08-13,Marine,QuotaShare,6617.62,1744.95,4872.67,Open,6
CLM-2024-00478,POL-3141,2024-08-24,2024-11-05,Marine,StopLoss,1589.86,67.86,1522.0,Open,8
CLM-2024-00479,POL-4526,2024-12-08,2025-02-13,Property,ExcessOfLoss,16527.23,3568.81,12958.42,Open,12
CLM-2024-00480,POL-9075,2024-09-16,2024-11-14,Marine,ExcessOfLoss,573.12,94.23,478.89,Open,9
CLM-2024-00481,POL-9718,2024-11-10,2024-11-27,Casualty,StopLoss,60395.03,5634.76,54760.27,Open,11
CLM-2024-00482,POL-6137,2024-07-17,2024-09-04,Marine,ExcessOfLoss,24535.57,23786.87,748.7000000000007,Open,7
CLM-2024-00483,POL-8708,2024-10-15,2024-10-21,Casualty,StopLoss,3112.81,3041.0,71.80999999999995,Open,10
CLM-2024-00484,POL-2089,2024-02-12,2024-05-12,Casualty,QuotaShare,25138.37,10679.2,14459.169999999998,Open,2
CLM-2024-00485,POL-8606,2024-04-02,2024-06-25,Aviation,QuotaShare,18736.14,4630.61,14105.529999999999,Open,4
CLM-2024-00486,POL-4384,2024-09-05,2024-09-09,Marine,ExcessOfLoss,481.95,236.76,245.19,Open,9
CLM-2024-00487,POL-4964,2024-08-14,2024-10-10,Marine,QuotaShare,222.78,40.2,182.57999999999998,Open,8
CLM-2024-00488,POL-8210,2024-02-29,2024-04-02,Marine,StopLoss,6398.03,659.72,5738.3099999999995,Open,2
CLM-2024-00489,POL-1866,2024-06-22,2024-08-16,Aviation,QuotaShare,52611.59,52337.13,274.4599999999991,Open,6
CLM-2024-00490,POL-3642,2024-12-10,2025-01-17,Casualty,StopLoss,3188.17,1381.76,1806.41,Open,12
CLM-2024-00491,POL-6583,2024-10-12,2024-10-16,Marine,ExcessOfLoss,8402.88,1850.08,6552.799999999999,Open,10
CLM-2024-00492,POL-3268,2024-12-02,2025-02-15,Life,StopLoss,19267.99,7265.8,12002.190000000002,Open,12
CLM-2024-00493,POL-5760,2024-12-28,2025-01-30,Aviation,StopLoss,1786.12,481.18,1304.9399999999998,Open,12
CLM-2024-00494,POL-1770,2024-05-20,2024-07-05,Aviation,StopLoss,2543635.07,121659.37,2421975.6999999997,Open,5
CLM-2024-00495,POL-8294,2024-05-31,2024-07-23,Property,StopLoss,765.35,452.61,312.74,Open,5
CLM-2024-00496,POL-1615,2024-01-30,2024-02-08,Property,StopLoss,41214.13,37067.21,4146.919999999998,Open,1
CLM-2024-00497,POL-1722,2024-01-17,2024-02-15,Marine,ExcessOfLoss,10849.1,6941.45,3907.6500000000005,Open,1
CLM-2024-00498,POL-3604,2024-04-28,2024-06-09,Aviation,QuotaShare,1004.09,965.92,38.17000000000007,Open,4
CLM-2024-00499,POL-5778,2024-06-07,2024-08-26,Marine,QuotaShare,1228.76,626.67,602.09,Open,6
